id,name:fur,loc_name:fur,name:it,name:sl,name:de,place,kind
4314951757,Ospedâl,,Ca' Ospitale,,,locality,node
66503242,Osôf,,Osoppo,,,village,node
946073545,Ovedàs,Ovedàsj,Ovedasso,,,village,node
12415670092,P.i.p. Felets,,P.i.p. Feletti,,,neighbourhood,node
783336916,Pacìde,,Paceida,Pačéjda,,hamlet,node
1042890953,Padier,Padiar,Paderno,,,village,node
1288944402,Pagjer,Pagjar,Paderno,,,hamlet,node
3833971447,Pagnac,,Pagnach,,,isolated_dwelling,node
66503435,Pagnà,,Pagnacco,,,village,node
6283474944,Palates,,Palates,,,locality,node
1573047838,Palaçat,,Palazzatto,,,hamlet,node
66503441,Palaçûl,Palassôl,Palazzolo dello Stella,,,village,node
3125723725,Pale Celâr,,Pala Celar,,,locality,node
6283474966,Pale da Rose,,Pale da Rose,,,locality,node
6283474967,Pale dai Catôrs,,Pale dai Catôrs,,,locality,node
6283474941,Palelargje,,Palelargje,,,locality,node
627378180,Palmade,,Palmada,,,locality,node
66503251,Palme,,Palmanova,,,town,node
6283475023,Palons,,Palons,,,locality,node
66503226,Paluce,,Paluzza,,,village,node
863038229,Palugjee,Palugjea,Paludea,,,village,node
6283474931,Palutas,,Palutas,,,locality,node
1461469261,Pampalune,,Pampaluna,,,hamlet,node
443033483,Pantianins,,Pantianicco,,,village,node
2617615887,Panzan,,Panzano,,,neighbourhood,node
925222010,Paparian,,Papariano,,,village,node
773788210,Paparià,,Popereacco / Paparià,,,hamlet,node
1405904853,Paparots,,Paparotti,,,village,node
1343302327,Paradise,,Paradise,,,hamlet,node
1012099937,Paravîs,,Paradiso,,,village,node
490174312,Parteulis,,Perteole,,,village,node
10991856694,Partidôr,,Partidor,,,suburb,node
12484149143,Pas de Maurie,,Passo Mauria,,,hamlet,node
3896370377,Pas di Pramuel,,Passo Pramollo,,Nassfeldpass,locality,node
13134892197,Pasc,,Pasco,,,locality,node
2646068432,Pasc,,Pasch,,,hamlet,node
66502855,Pasian di Pordenon,,Pasiano di Pordenone,,,village,node
66503427,Pasian di Prât,,Pasian di Prato,,,village,node
773788230,Passarian,,Persereano,,,village,node
474375894,Passarian,,Passariano,,,village,node
760651017,Passons,,Passons,,,village,node
1561537429,Patoc,,Patocco,Potok,,hamlet,node
1451230423,Patuscêra,,Patuscera,,,isolated_dwelling,node
66503224,Paulâr,,Paularo,,,village,node
66503220,Paulêt,,Povoletto,,,village,node
4994511276,Paveon,,Paveon,,,isolated_dwelling,node
66503228,Pavie,,Pavia di Udine,,,village,node
6283474371,Pecoi,,Pecoi,,,locality,node
6283474955,Pecoi,,Pecoi,,,locality,node
13001117466,Pecol Disore,,Pecolle di Sopra,,,hamlet,node
1166303596,Pecol Disot,,Pecolle di Sotto,,,hamlet,node
1688911066,Pecêt,Peceit,Pezzeit,,,village,node
2399696917,Pedrose,,Pedrosa,Pedroza,,village,node
1339767769,Penei,,Pinedo,,,village,node
1727670475,Peonis,,Peonis,,,village,node
459386149,Percût,,Percoto,,,village,node
3895140357,Perila,,Perilla,,,isolated_dwelling,node
817850453,Pers,,Pers,,,village,node
863047598,Pert,,Pert,,,hamlet,node
777152345,Perteade,Perteada,Pertegada,,,village,node
1451230424,Pesariis,Pesaria,Pesariis,,,hamlet,node
312886809,Petean,,Peteano,Petovlje,,hamlet,node
965437740,Petruc,,Petrucco / Petruc,,,locality,node
3895140358,Petrus,,Petrus,,,isolated_dwelling,node
892299633,Peume,,Piuma,Pevma,,village,node
423753773,Peç,,Peci,Peč,Pegg,village,node
6283474928,Picji,,Picji,,,locality,node
1433486039,Pidalic,,Case Podcladie,,,isolated_dwelling,node
782566127,Piedim,,Piedim,,,hamlet,node
3788944345,Piel,,Piel,,,isolated_dwelling,node
863033912,Pielunc,,Pielungo / Pielunc,,,village,node
1320767089,Pierabec,,Pierabech / Pierabec,,,locality,node
1555770328,Pieretaiade,Perteade,Pietratagliata,,,hamlet,node
1976768775,Pierie,,Pieria,,,hamlet,node
506692510,Pieris,,Pieris,,,village,node
1463874004,Pignan,,Pignano,,,hamlet,node
1257717043,Pinade,,Pineta,,,hamlet,node
6283474890,Pingjeis,,Pingjeis,,,locality,node
66502926,Pinçan,,Pinzano al Tagliamento / Pinçan,,,village,node
4112312120,Piorâr,,Pegoraro,,,hamlet,node
541989,Piran,,Pirano,Piran,Pirian,municipality,relation
1603731655,Piscjarole,,Pescarola,,,hamlet,node
498732266,Pissancjane,,Pescincanna,,,village,node
1465019706,Pissignan,,Pissignano,,,hamlet,node
2556120521,Pistugn,,Pistugn,,,locality,node
6283474954,Pistugn,,Pistugn,,,locality,node
1432647724,Pitagore,,Borgo Pitagora / Borc Pitagore,,,hamlet,node
1333876652,Piçulcuel,,Piccol Colle,,,isolated_dwelling,node
1300455222,Place Rome,,Piazza Roma,,,square,way
99622046,Place San Jacum,,Piazza Giacomo Matteotti,,,square,way
177947917,Place San Roc,,Piazza San Rocco,,,square,way
1300455223,Place dal Puart,,Piazza del Porto,,,square,way
331525410,Place dal Tei,,Place dal Tei,,,square,node
2381057579,Placis,,Placcis,,,hamlet,node
1333876643,Plagnis,,Plagnis,,,isolated_dwelling,node
6283474384,Plaits,,Plaits,,,locality,node
1311886251,Plan Spadovai,,Plan dei Spadovai,,,isolated_dwelling,node
2571852607,Plan da la Crete,,Gran Circo,,,locality,node
3788944344,Plan da le Musse,,Pian della Mussa,,,isolated_dwelling,node
2939289730,Plan da le Vuere,,Piano della Guerra,,,locality,node
1440918950,Plan da lis Miriis,Plan da li Mirìis,Pian delle Merie,,,hamlet,node
6437940298,Plan da lis Striis,,Pian delle Streghe,,,locality,node
12368552718,Plan dal Cjarbon,,Piano del Carbone,,,locality,node
1556269988,Plan di Ca,,Piani di Qua,,,hamlet,node
1455269910,Plan di Cjase,Plan di Cjasa,Pian di Casa / Plan di Cjasa,,,locality,node
2058277383,Plan di Cocès,,Plan di Coces,,,isolated_dwelling,node
3293181133,Plan di Fontanis,,Plan di Fontanis,,,locality,node
12367970606,Plan di Mont,,Pian di Monte,,,locality,node
2038374499,Planais,,Località Planais,,,hamlet,node
524413847,Plancjaval,,Piancavallo,,,village,node
1337059488,Plans,,Piani,,,hamlet,node
1556269995,Plans Disot,,Piani di Sotto,,,hamlet,node
2826292574,Plans da le Siê,,Pian della Sega,,,isolated_dwelling,node
1556269978,Plans di Là,,Piani di Là,,,hamlet,node
1540327066,Plans di Vâs,,Piani di Vas,,,locality,node
418063788,Plasencis,Plasences,Plasencis,,,village,node
1059307712,Plasse,,Piazza don Antonio De Senibus,,,square,way
204852284,Plasse,,Piazza Perissini,,,square,way
2148303848,Plassute,,Plassute,,,locality,node
1752565210,Platiscjis,,Platischis,Plestišča,,village,node
11895894184,Plaçal Cjavriis,,Piazza Chiavris,,,square,node
2107208274,Plaçaries,,Plazzaris,,,hamlet,node
4332672894,Plaçota,,Plaçota,,,locality,node
9322248233,Plaçute,Plazuta,Piazzutta / Placuta,Placuta,,suburb,node
287068752,Plaìn,,Plaino,,,village,node
1528771508,Plessive,,Plessiva,Plešivo,,hamlet,node
1309300953,Plezighe,,Pleziche,Plečke,,hamlet,node
1675776,Pleç,,Plezzo,Bovec,Flitsch,municipality,relation
1611061265,Pleçut,,Plezzut,Bovček,Flitschl,hamlet,node
395214971,Plover,Pluvêr,Pioverno,,,village,node
3059712078,Plovie,,Piovega,,,neighbourhood,node
1451904410,Plugne,,Plugna,,,neighbourhood,node
2646037543,Plêf,Pleif,Pieve / Plêf,,,village,node
824987234,Plêf,,Pieve di Rosa,,,village,node
64778237,Plêf di Cjadovri,,Pieve di Cadore,,,town,node
8009043474,Pocias di Malins,,Pocias di Malins,,,locality,node
1222307319,Pocis,Poças,Pozzis,,,hamlet,node
376669645,Podclanz,,Podclanz,Podklanac,,isolated_dwelling,node
384818121,Podresche,,Podresca,Podarskije,,hamlet,node
1440918954,Pofavri,,Poffabro,,,hamlet,node
3619689476,Poianis,,Poianis,,,neighbourhood,node
506679114,Polaç,,Polazzo,Polače,,village,node
465233576,Polcenic,Al borc,Polcenigo / Polcenic - Al Borc,,,village,node
2821239253,Poldos,,Borgo di Mezzo,,,isolated_dwelling,node
12398753022,Polesan,,Polesan,,,hamlet,node
357331408,Pont San Quarin,,Ponte San Quirino,Muost,,hamlet,node
4332672896,Ponta da Muela,,Ponta da Muela,,,locality,node
859057509,Pontaibe,,Pontaiba / Poltaibe,,,isolated_dwelling,node
6283474904,Pontarie,,Pontarie,,,locality,node
66503431,Pontêbe,Ponteibe,Pontebba,Tablja,Pontafel,village,node
4332672897,Pontêli,,Pontêli,,,locality,node
66502659,Pordenon,,Pordenone,Pordenon,Pordenone,city,node
66503509,Porpêt,,Porpetto,,,village,node
1911962409,Portoveciu,,Portovecchio,,,village,node
1070499703,Porçûs,,Porzus,Porčinj,,village,node
1717933316,Possec,,Pozzecco,,,village,node
1754614093,Postregne,,Postregna,Podsriednje,,hamlet,node
783744855,Povolâr,,Povolaro,,,hamlet,node
513792549,Poç,Pos,Pozzo,,,village,node
2559931394,Poç,,Pozzo,,,village,node
474375888,Poç,,Pozzo,,,village,node
6283474936,Poç,,Poç,,,locality,node
835537515,Poçalis,Poçales,Pozzalis,,,village,node
886441504,Prabunel,,Borgo Prabunello / Borc Prabunel,,,locality,node
66503262,Pradaman,,Pradamano,,,village,node
1504261439,Pradandons,,Pradandons,,,hamlet,node
13001294587,Pradibosc,,Pradibosco,,,hamlet,node
12997687634,Pradicort,,Pra di Corte,,,isolated_dwelling,node
3997103661,Pradiel,,Pradiel,,,isolated_dwelling,node
893481952,Pradielis,,Pradielis,Ter,,village,node
1545977796,Pradipoç,,Pradipozzo,,,village,node
3845023295,Pradis,,Pradis,,,isolated_dwelling,node
779162608,Pradis,,Pradis,,,village,node
1528771509,Pradis,,Pradis,Pradež,,hamlet,node
864636296,Pradis Dabàs,Prades Dabàs,Pradis di Sotto / Pradis Dabàs,,,village,node
864633073,Pradis Dadalt,Prades Dadalt,Pradis di Sopra / Pradis Dadalt,,,village,node
1309991779,Pradiçûl,Pradissiûl,Località Pradiziolo / Localitât Pradiçûl,,,isolated_dwelling,node
795245159,Pradulins,,Pradulins,,,hamlet,node
64778785,Pramaiôr,,Pramaggiore,,,village,node
66503034,Prate,,Prata di Pordenone,,,village,node
497494908,Praturlon,,Praturlone,,,village,node
1447461331,Predaie,Predaia,Località Predaia,,,isolated_dwelling,node
1451230425,Predumbli,,Pradumbli,,,hamlet,node
2091970421,Prefuart,,Borgo Praforte sul Cjaurlec,,,isolated_dwelling,node
66503517,Premariâs,,Premariacco,,,village,node
66503259,Preon,,Preone,,,village,node
1433110095,Preplans,,Preplans,,,hamlet,node
66503514,Prepot,,Prepotto,Prapotno,,village,node
843279013,Prepotiscjis,,Prepotischis,Muci,,hamlet,node
3846445058,Prese,,Presa,,,isolated_dwelling,node
786900527,Prestint,,Prestento,,,village,node
1461469277,Presêt,,Presedo,,,hamlet,node
66503005,Preusdomini,,Pravisdomini,,,village,node
1161947593,Primulà,,Primulacco,,,village,node
