id,name:it,name:fur,loc_name:fur,name:sl,name:de,place,kind
34162574,Vallenoncello / Valnunciel,Valnunciel,Valnunsiel,,,village,node
34662591,Bibione Pineda,Bibion Pinede,,,,suburb,node
153442498,Liariis,Liariis,Liaries,,,hamlet,node
191110221,Lateis,Lateis,,,Latais,village,node
198240817,Salars,Salârs,,,,hamlet,node
198366403,Tualis,Tualis,Tualias,,,hamlet,node
240107546,Plöcken,Stali,,,,locality,node
274270632,San Nicolò / San Nicolau,San Nicolò,,,,hamlet,node
274528558,Dolegnano / Dolegnan,Dolegnan,,,,village,node
272046425,Bibione,Bibion,,,,village,node
276436980,Duino,Duin,,Devin,Thübein,village,node
286323328,Casso,Cjas,,,,hamlet,node
287058172,Micottis,Micotis,,Sedlišča,,hamlet,node
287058176,Villanova delle Grotte,Vilegnove,,Zavarh,,village,node
287060304,Useunt / Nusiunt,Nusiunt,,,,hamlet,node
287068752,Plaino,Plaìn,,,,village,node
287255219,Vendoglio / Vendoi,Vendoi,,,,village,node
292695754,Villanova del Judrio,Vilegnove dal Judri,,,,village,node
292800302,Bolzano,Bolzan,,,,village,node
292800534,Ialmicco,Jalmic,,,,village,node
298240038,Caneva,Cjanive,,,,village,node
298465338,Lorenzaso,Lorençâs,,,,village,node
299306091,Mainizza,Mainize,Mainiza,Majnice,,hamlet,node
299727776,Villanova di Farra / Vilagnova,Vilegnove,Vilagnova,,,hamlet,node
300849936,Canebola,Cjaneule,,Čenebola,,village,node
303291720,La Salute di Livenza,La Salût,,,,village,node
304050646,Corona,Corone,Corona,,,hamlet,node
304291081,Borgnano,Borgnan,,Bornjan,,hamlet,node
304619943,Fratta,Frate,Frata,,,hamlet,node
306549223,Tissano,Tissan,,,,village,node
306788567,Colugna,Culugne,,,,village,node
307463399,Brazzano,Breçan,Brezan,Bračan,,hamlet,node
308051319,Biverone,Beveron,,,,hamlet,node
60147390,Sauris di Sotto,Sauris Disot,,,,village,node
64778133,San Pietro di Cadore,San Pieri in Cjadovri,,,,village,node
64778154,Sappada,Sapade,,,Sappada - Plodn,village,node
64778223,Lorenzago di Cadore,Lorençâc,,,,village,node
64778228,Santo Stefano di Cadore,San Scjefin in Cjadovri,,,,village,node
64778237,Pieve di Cadore,Plêf di Cjadovri,,,,town,node
64778747,Meduna di Livenza,Medune,,,,village,node
64778753,Cinto Caomaggiore,Cint,,,,village,node
64778759,Caorle,Cjaurlis,,,,town,node
64778763,San Michele al Tagliamento,San Micjêl,,,,village,node
64778766,Concordia Sagittaria,Concuardie,,,,village,node
64778772,Annone Veneto,Danon,,,,village,node
64778778,San Stino di Livenza,San Stin,,,,town,node
64778785,Pramaggiore,Pramaiôr,,,,village,node
64778789,Gruaro,Gruâr,,,,village,node
64778803,Fossalta di Portogruaro,Fossalte,Fossalta,,,village,node
64778865,Teglio Veneto,Tei,,,,village,node
66502648,Trieste,Triest,,Trst,Triest,city,node
66502654,Gorizia,Gurize,Guriza,Gorica,Görz,town,node
66502659,Pordenone,Pordenon,,Pordenon,Pordenone,city,node
66502664,Udine,Udin,,Videm,Udine,city,node
66502674,San Canzian d'Isonzo,Sagansiàn,,Škocjan ob Soči,,village,node
66502681,Mariano del Friuli,Marian,,Marjan,,village,node
66502687,Medea,Migjee,Migjea,Medeja,,village,node
66502693,Mossa / Mosse,Mosse,Mossa,Moš,,village,node
66502699,Romans d'Isonzo,Romans dal Lusinç,,Romanž na Soči,,village,node
66502708,Ronchi dei Legionari,Roncjis di Monfalcon,,Ronke pri Tržiču,,town,node
66502713,Savogna d'Isonzo,Savogne di Gurize,,Sovodnje ob Soči,,village,node
66502719,Staranzano,Staranzan,,Štarancan,,village,node
66502726,Capriva del Friuli,Caprive,Capriva,Koprivno,,village,node
66502733,Cormons,Cormons,,Krmin,Kremaun,village,node
66502736,Gradisca d'Isonzo,Gardiscje,Gardiscja,,,village,node
66502741,Doberdò del Lago,Dobardò,,Doberdob,,village,node
66502746,Farra d'Isonzo / Fara,Fare,Fara,Fara,,village,node
66502748,Dolegna del Collio / Dolegna dal Cuei / Dolenje v Brdih,Dolegne dal Cuei,Dolegna dal Cuei,Dolenje,,village,node
66502754,Moraro,Morâr,,Morar,,village,node
66502762,Monfalcone,Monfalcon,,Tržič,,town,node
66502768,San Floriano del Collio,San Florean dal Cuei,,Števerjan,,village,node
66502775,Sagrado,Segrât,,Zagraj,,village,node
66502781,San Pier d'Isonzo,San Pieri dal Tiritori,,Špeter ob Soči,,village,node
66502785,San Lorenzo Isontino / San Lurinç Lisuntin,Sant Lurinç dal Lusinç,San Lurinz,Šlovrenc,,village,node
66502794,Turriaco,Turiac,,Turjak,,village,node
66502799,Chions,Cjons,,,,village,node
66502802,Vito d'Asio / Vît,Vît,,,,village,node
66502810,Caneva,Cjanive di Sacîl,,,,village,node
66502815,Aviano,Davian,Pleif,,,village,node
66502821,Fontanafredda,Fontanefrede,Fontanafredha,,,town,node
66502828,Morsano al Tagliamento,Morsan da lis Aucjis,Morsan,,,village,node
66502841,Erto,Nert,,,,village,node
66502845,Arzene,Darzin,,,,village,node
66502851,Barcis,Barcis,Barce,,,village,node
66502855,Pasiano di Pordenone,Pasian di Pordenon,,,,village,node
66502858,Andreis,Andreis,Andrees,,,village,node
66502865,Clauzetto / Clausêt,Clausêt,Clausiet,,,village,node
66502868,Cordenons,Cordenons,,,,town,node
66502874,Budoia,Budoie,Buduoia,,,village,node
66502883,Claut,Claut,Cjolt,,,village,node
66502887,Fiume Veneto,Vile di Flum,,,,town,node
66502890,Meduno / Midun,Midun,,,,village,node
66502897,Cordovado,Cordovât,,,,village,node
66502904,Fanna / Fana,Fane,Fana,,,village,node
66502909,San Giorgio della Richinvelda,San Zorç da la Richinvelde,San 'Sors,,,village,node
66502917,Sacile,Sacîl,,,,town,node
66502926,Pinzano al Tagliamento / Pinçan,Pinçan,,,,village,node
66502930,Zoppola,Çopule,Sopula,,,village,node
66502933,Travesio,Travês,,,,village,node
66502939,Sesto al Reghena,Siest,,,,village,node
66502948,Sequals / Secuals,Secuals,,,,village,node
66502954,Casarsa della Delizia,Cjasarse,Cjasarsa,,,village,node
66502961,Brugnera,Brugnere,,,,village,node
66502967,Azzano Decimo,Daçan di Pordenon,,,,town,node
66502972,Arba / Darbe,Darbe,Darba,,,village,node
66502978,Maniago,Manià,,,,town,node
66502986,Frisanco,Frisanc,,,,village,node
66502991,Cimolais,Cimolais,Thimolei,,,village,node
66502996,Cavasso Nuovo / Cjavàs,Cjavàs,,,,village,node
66503005,Pravisdomini,Preusdomini,,,,village,node
66503009,San Martino al Tagliamento,San Martin dal Tiliment,,,,village,node
66503012,San Quirino / San Quarin,San Quarin,,,,village,node
66503015,San Vito al Tagliamento,San Vît dal Tiliment,,,,town,node
66503019,Montereale Valcellina,Montreâl,,,,village,node
66503023,Coltura / Culture,Culture,Cultura,,,village,node
66503026,Porcia,Purcie,,,,town,node
66503034,Prata di Pordenone,Prate,,,,village,node
66503039,Vivaro,Vivâr,,,,village,node
66503042,Vajont,Vaiont,,,,village,node
66503048,Aurisina,Nabresine,,Nabrežina,Nabresina,town,node
66503059,Spilimbergo,Spilimberc,,,,town,node
66503065,Tramonti di Sopra,Tramonç Disore,Vildisora,,,village,node
66503072,Tramonti di Sotto / Tramonç Disot - Vildisot,Tramonç Disot,Vildisot,,,village,node
66503077,Valvasone,Voleson,,,,village,node
66503084,Campolongo al Torre,Cjamplunc,,,,village,node
66503091,Buja / Buie,Buie,,,,village,node
66503099,Chiopris,Cjopris,,,,village,node
66503108,Basiliano,Basilian,,,,village,node
66503116,Moggio Udinese,Mueç,,,,village,node
66503121,Malborghetto,Malborghèt,,Naborjet,Malborgeth,village,node
66503127,Prato Carnico / Prât,Prât di Cjargne,Prât,,,village,node
66503134,Montenars,Montenârs,,,,village,node
66503140,Fiumicello / Flumisel,Flumisel,,,,village,node
66503147,Enemonzo,Enemonç,,,,village,node
66503155,Gemona del Friuli,Glemone,,Humin,Klemaun,town,node
66503159,Bagnaria Arsa,Bagnarie,,,,village,node
66503164,Aiello del Friuli,Dael,,,,village,node
66503170,Verzegnis / Verzegnas,Verzegnis,Verzegnas,,,village,node
66503174,Drenchia,Drencje,,Dreka,,village,node
66503177,Prato,Prât di Resie,,Rávanca,,village,node
66503180,Sauris di Sopra,Sauris Disore,,,Plozn,village,node
66503181,Ragogna,Ruvigne,,,,village,node
66503183,Reana del Rojale,Reane dal Roiâl,,,,village,node
66503185,Carlino,Cjarlins,,,,village,node
66503187,Cassacco / Cjassà,Cjassà,,,,village,node
66503188,Buttrio,Buri,,,,village,node
66503191,Camino al Tagliamento,Cjamin dal Tiliment,Cjamin,,,village,node
66503193,Bertiolo,Bertiûl,,,,village,node
66503194,Bordano,Bordan,,,,village,node
66503196,Ampezzo,Dimpeç,,,Petsch,village,node
66503199,Attimis,Atimis,,Ahten,,village,node
66503200,Dogna,Dogne,,Dunja,,village,node
66503202,Dignano,Dignan,,,,village,node
66503204,Corno di Rosazzo,Cuar di Rosacis,,,,village,node
66503206,Comeglians / Comelians,Comelians,,,,village,node
66503208,Codroipo,Codroip,,,,town,node
66503210,Chiusaforte,Sclûse,,Kluže,,village,node
66503212,Cercivento,Çurçuvint,,,,village,node
66503216,Cavazzo Carnico,Cjavaç,,,,village,node
66503219,Pozzuolo del Friuli,Puçui,,,,village,node
66503220,Povoletto,Paulêt,,,,village,node
66503222,Pocenia,Pucinie,,,,village,node
66503224,Paularo,Paulâr,,,,village,node
66503226,Paluzza,Paluce,,,,village,node
66503228,Pavia di Udine,Pavie,,,,village,node
66503231,Socchieve / Socleif,Soclêf,Socleif,,,village,node
66503234,Gonars,Gonârs,,,,village,node
66503236,Mereto di Tomba,Merêt di Tombe,,,,village,node
66503239,Tavagnacco,Tavagnà,,,,village,node
66503242,Osoppo,Osôf,,,,village,node
66503244,Nimis,Nimis,,,,village,node
66503247,Rivignano,Rivignan,,,,village,node
66503251,Palmanova,Palme,,,,town,node
66503253,San Vito al Torre,San Vît de Tor,,,,village,node
66503256,Santa Maria la Longa,Sante Marie la Lungje,,,,village,node
66503259,Preone,Preon,,,,village,node
66503262,Pradamano / Pradaman,Pradaman,,,,village,node
66503264,Remanzacco,Remanzâs,,,,village,node
66503268,Pulfero,Pulfar,,Podbonesec,,village,node
66503271,Rigolato / Rigulât,Rigulât,,,,village,node
66503274,Resiutta,Resiute,,,,village,node
66503276,Lusevera,Lusevare,,Bardo,,hamlet,node
66503281,Ronchis,Roncjis,,,,village,node
66503283,Torreano / Torean,Torean,,Tavorjana,,village,node
66503287,Tricesimo / Tresesin,Tresesin,,,,village,node
66503294,Trivignano Udinese,Trivignan,,,,village,node
66503300,Varmo,Vildivar,,,,village,node
66503306,Venzone,Vençon,,Pušja vas,Peuscheldorf,village,node
66503311,Amaro,Damâr,,,,village,node
66503315,Aquileia,Aquilee,Aquilea,Oglej,Aquileja,village,node
66503319,Arta Terme,Darte,,,,village,node
66503323,San Vito di Fagagna,San Vît di Feagne,,,,village,node
66503327,Savogna,Savogne,,Sovodnja,,village,node
66503332,Sedegliano,Sedean,,,,village,node
66503336,Stregna,Stregne,,Sriednje,,village,node
66503341,Talmassons,Talmassons,,,,village,node
66503344,Tarcento / Tarcint,Tarcint,,Čenta,,town,node
66503348,Terzo di Aquileia,Tierç,Tiars,,,village,node
66503352,Tolmezzo,Tumieç,,Tolmeč,,town,node
66503358,Forni di Sopra,For Disore,For Disora,,,village,node
66503360,Forni Avoltri,For Davôtri,Lu For,,,village,node
66503363,Flaibano,Flaiban,,,,village,node
66503367,Fagagna,Feagne,,,,village,node
66503368,Lestizza,Listize,,,,village,node
66503371,Lauco,Lauc,,,,village,node
66503374,Latisana,Tisane,Tisana,,,town,node
66503382,Campoformido,Cjampfuarmit,,,,village,node
66503386,Bicinicco,Bicinins,,,,village,node
66503388,Artegna / Dartigne,Dartigne,,,,village,node
66503391,Faedis,Faedis,,Fojda,,village,node
66503394,Coseano,Cosean,,,,village,node
66503401,Cervignano del Friuli,Çarvignan,Sarvignan,Červinjan,,town,node
66503406,Muzzana del Turgnano,Muçane,,,,village,node
66503412,Ovaro,Davâr,,,,village,node
66503417,Mortegliano,Mortean,,,,village,node
66503422,Moruzzo / Murùs,Murùs,,,,village,node
66503427,Pasian di Prato,Pasian di Prât,,,,village,node
66503431,Pontebba,Pontêbe,Ponteibe,Tablja,Pontafel,village,node
66503435,Pagnacco,Pagnà,,,,village,node
66503441,Palazzolo dello Stella,Palaçûl,Palassôl,,,village,node
66503448,Magnano in Riviera / Magnan,Magnan,,,,village,node
66503453,Majano,Maian,,,,village,node
66503460,Ligosullo,Liussûl,Liussjûl,,,village,node
66503461,Martignacco,Martignà,,,,village,node
66503465,Moimacco,Muimans,,,,village,node
66503468,Manzano,Manzan,,,,village,node
66503469,Marano Lagunare,Maran,,,,village,node
66503472,Taipana,Taipane,,Tipana,,village,node
66503476,Sutrio / Sudri,Sudri,,,,village,node
66503478,Tarvisio,Tarvis,,Trbiž,Tarvis,town,node
66503480,Tapogliano,Tapoian,,,,village,node
66503483,San Giorgio di Nogaro,San Zorç di Noiâr,,,,village,node
66503486,San Daniele del Friuli,San Denêl,,,,town,node
66503487,San Pietro al Natisone,San Pieri dai Sclavons,,Špeter,,village,node
66503491,San Giovanni al Natisone,San Zuan dal Nadison,,,,village,node
66503494,Raveo / Raviei,Raviei,,,,village,node
66503495,Ravascletto,Ravasclêt,Monai,,,village,node
66503498,Ruda,Rude,Ruda,,,village,node
66503502,Rive d'Arcano,Rivis Darcjan,Rives Darcjan,,,village,node
66503505,Precenicco,Prissinins,,,,village,node
66503509,Porpetto,Porpêt,,,,village,node
66503514,Prepotto,Prepot,,Prapotno,,village,node
66503517,Premariacco,Premariâs,,,,village,node
66503521,Zuglio,Zui,,,,village,node
66503531,San Leonardo,San Lenart,,Podutana,,village,node
66503536,Treppo Grande / Trep Grant,Trep Grant,,,,village,node
66503541,Villa Santina,Vile di Cjargne,Vile,,,village,node
66503548,Villa Vicentina / Vile Visintine,Vile Visintine,La Vila,,,village,node
66503552,Visco,Visc,,,,village,node
66503557,Teor,Teôr,,,,village,node
66503560,Torviscosa,Tor di Zuin,il Tor,,,village,node
66503563,Trasaghis / Trasâgas,Trasaghis,Trasagas,,,village,node
66503566,Treppo Carnico,Trep di Cjargne,,,,village,node
312723603,San Foca / San Foche,Sant Foche,San Foca,,,village,node
312826556,Poggio Terza Armata - Sdraussina,Sdraussine,,Zdravščine,,hamlet,node
312886809,Peteano,Petean,,Petovlje,,hamlet,node
297519019,Casanova,Cjasegnove,,,,village,node
331525410,Place dal Tei,Place dal Tei,,,,square,node
309904491,Villaorba,Vilevuarbe,,,,hamlet,node
309910611,Monticello,Muntisel,,,,hamlet,node
322751728,Conoglano,Conoglan,,,,hamlet,node
353876438,Dughe,Dughe,,Duge,,hamlet,node
353878094,Crostù,Crostù,,Hrastovlje,,village,node
353878532,Cosizza,Cosize,,Kosca,,hamlet,node
354633590,Brischis,Briscjis,,Brišče,,hamlet,node
354637572,Luico,Luic,,Livek,Libegg,village,node
354640206,Clabuzzaro,Clabuçâr,,Brieg,,hamlet,node
356759500,Masseris,Masseris,,Mašera,,village,node
357330711,Purgessimo,Puriessin,,Prešnje,,village,node
357331408,Ponte San Quirino,Pont San Quarin,,Muost,,hamlet,node
357333246,Carraria,Cjararie,Cjararia,,,hamlet,node
357335272,Fornalis,Fornalis,,,,hamlet,node
357346626,San Pietro di Chiazzacco,San Pieri di Cjaçà,,Tieje,,hamlet,node
357361007,Azzida,Azide,,Ažla,,village,node
365979561,Trinco,Trinc,,Trinko,,hamlet,node
376321118,Oborza,Oborze,,Obuorča,,hamlet,node
376669430,Melina,Meline,,,,hamlet,node
376669645,Podclanz,Podclanz,,Podklanac,,isolated_dwelling,node
376671091,Salamant,Salamant,,Salamanti,,hamlet,node
376672611,Bordon,Bordòn,,Bordoni,,hamlet,node
376673001,Ciubiz,Çubits,,Čubci,,hamlet,node
376674165,Codromaz,Codromaz,,Kodarmaci,,hamlet,node
376675031,Berda,Berde,,Budaži,,hamlet,node
384812452,Albana,Albane,Albana,,,hamlet,node
384814490,Cras,Cras,,,,hamlet,node
384815234,Cosson,Cosson,,Košoni,,hamlet,node
384818121,Podresca,Podresche,,Podarskije,,hamlet,node
385579442,Fontanabona,Fontanebuine,,,,hamlet,node
393433368,Rivis,Rivis,,,,village,node
393433428,Goricizza / Guricize,Guricize,,,,village,node
395213876,Cesclans,Cesclans,,,,village,node
395214971,Pioverno,Plover,Pluvêr,,,village,node
412727473,Joannis,Vuanis,Uanis,,,village,node
412728873,Privano,Privan,Prevan,,,village,node
418063182,San Marco,San Marc,,,,village,node
418063788,Plasencis,Plasencis,Plasences,,,village,node
418064086,Blessano,Blessan,,,,village,node
418064398,Sclaunicco,Sclaunic,,,,village,node
420514092,Cividale del Friuli,Cividât,,Čedad,,town,node
421309632,San Martino del Carso,San Martin dal Cjars,,Martinščina,,village,node
421309635,San Michele del Carso,San Michêl,,Vrh,,village,node
421309638,Gabria,Gabrie,,Gabrje,,village,node
423753771,Rupa,Rupe,,Rupa,,village,node
423753773,Peci,Peç,,Peč,Pegg,village,node
441576083,Seuza,Seuze,,Seucè,,village,node
443011116,Colloredo di Prato / Colorêt di Prât,Colorêt di Prât,,,,village,node
443033483,Pantianicco,Pantianins,,,,village,node
444528465,Topolò,Topolò,,Topolove,,village,node
452419092,Ara Grande / Are Grande,Are Grande,,,,village,node
452419218,Colloredo di Monte Albano,Colorêt di Montalban,,,,village,node
452430605,Braulins,Braulins,,,,village,node
452449468,San Leopoldo Laglesie / La Glesie / Leopoldskirchen / Lipalja vas,San Leopold,,Lipalja vas,Leopoldskirchen,hamlet,node
453024185,Grado Pineta,Grau Pinede,,,,hamlet,node
459385881,Nogaredo al Torre,Naiarêt de Tor,,,,village,node
459386149,Percoto,Percût,,,,village,node
461666872,Vigonovo / Vinûf,Vinûf,Vinouf,,,village,node
465233576,Polcenigo / Polcenic - Al Borc,Polcenic,Al borc,,,village,node
468216285,Timau,Tamau,,,Tischelwang,village,node
469382103,San Giovanni / San Zuan - San Dhan,San Zuan,San Dhan,,,suburb,node
469426615,Santa Lucia,Sante Luzie,Santa Luthia,,,suburb,node
469439642,Ranzano / Ranzan,Ranzan,Randhan,,,village,node
469439646,Villadolt / Viladolt,Viladolt,,,,village,node
471041970,Mezzomonte,Mezamont,La mont,,,village,node
471640146,Dardago,Dardâc,,,,village,node
471857013,Stolvizza,Stulvize,,Solbica,,village,node
471951939,Coritis / Korito,Curitis,,Korito,,hamlet,node
472469389,Oseacco,Oseac,,Osojane,,village,node
474375887,Beano / Bean,Bean,,,,village,node
474375888,Pozzo / Poç,Poç,,,,village,node
474375889,Iutizzo,Jutiç,Jutìs,,,village,node
474375890,San Pietro,San Pieri,,,,village,node
474375891,San Martino,San Martin,,,,village,node
474375892,Muscletto,Musclêt,,,,village,node
474375893,Rividischia,Rividiscje,,,,village,node
474375894,Passariano,Passarian,,,,village,node
474375895,Lonca,Lonche,,,,village,node
474375896,Rivolto,Rivolt,,,,village,node
474375897,Zompicchia,Çupicje,,,,village,node
474375898,Biauzzo,Blauç,Blaùs,,Blawutz,village,node
474744206,Novacco,Navuac,,,,hamlet,node
476343577,Alture,Ulturis,,,,village,node
476899337,Sottoselva,Sotselve,,,,village,node
477241660,Crauglio,Cravuì,Crauì,,,village,node
477241662,Cavenzano / Cjavençan,Cjavençan,Cjavensan,,,hamlet,node
477343657,Clauiano,Clauian,,,,village,node
478543861,Lignano Pineta / Lignan Pinede,Lignan Pinede,Pineda,,,suburb,node
478544079,Lignano Riviera / Lignan Riviere,Lignan Riviere,,,,suburb,node
479221180,Carnizza,Carnize,,Karnica,,village,node
482501382,Medeuzza,Midiuze,,,,village,node
472608886,Gniva,Gnive,,Njiva,,village,node
485789222,Istrago / Distrà,Distrà,,,,village,node
485812219,Tauriano,Taurian,,,,village,node
485813820,Barbeano,Barbean,,,,village,node
485821245,Provesano,Provesan,,,,village,node
490174312,Perteole,Parteulis,,,,village,node
490174314,Saciletto,Sacilet,Sassîl,,,village,node
492031410,Costabona / Koštabon,Costabona,,Koštabon,,hamlet,node
492041979,Gardisciuta,Gardiscjute,Gardiscjuta,Gradiškuta,,hamlet,node
492042728,Zegla,Zegla,,Ceglo,,hamlet,node
492044495,San Quirino,San Quarin,,Krminska gora,,hamlet,node
492044497,Giassico,Insic,,Jasih,Jassich,hamlet,node
492046130,Vencò,Vencò,,Jenkovo,,isolated_dwelling,node
492046140,Ruttars,Rutârs,Rotârs,Rutarji,,hamlet,node
492046163,Casali Gallo / Al Gjal,Al Gjal,,,,hamlet,node
492051607,Scriò / Scriù /Škrljevo,Scriù,,Škrljevo,,hamlet,node
492051611,Restocina,Restozine,Restozina,Raztočno,,hamlet,node
492051616,Mernicco,Mernic,,Mirnik,,hamlet,node
492059978,Case dell'Eremita / Rumitišče,Cjasis dal Eremite,,Jeremitišče,,hamlet,node
492069658,Grotta,Borc Grote,Borc Grota,,,hamlet,node
492069659,Case Bressan,Cjasis Bressan,,,,isolated_dwelling,node
494788799,San Giovanni di Casarsa,San Zuan,,,,village,node
494788802,Villa Sile,Sîl,,,,neighbourhood,node
494788805,Versutta / Versuta,Versute,Versuta,,,village,node
494788833,San Floriano,San Florean,,,,village,node
494797501,Savorgnano,Savorgnan,,,,village,node
494797505,Rosa,Rose,Rosa,,,village,node
494797507,Prodolone,Prodolon,,,,village,node
495951186,Bagnarola,Bagnarole,Bagnarola,,,village,node
495951187,Ramuscello,Ramussiel,,,,village,node
496801204,Gleris,Gleris,,,,village,node
501790021,La Fredda,La Frede,La Freda,,,hamlet,node
504329299,Valle di Soffumbergo,Val di Sofumberc,Val,Podcirkuo,,hamlet,node
504329345,Raschiacco,Rascjà,Roscjà,,,hamlet,node
504329371,Colloredo di Soffumbergo / Colorêt di Sufumberc,Colorêt di Sufumberc,Colorêt,,,hamlet,node
504329423,Campeglio,Cjampei,,,,hamlet,node
